0.346717333	0.094325884	0.496111749
0.279328258	0	0.493586306
0.338965018	0.075085291	0.472113206
0.354518462	0.056852549	0.479902877
0.284546613	0	0.494033768
0.394127696	0.076611726	0.546743089
0.397219751	0.046163948	0.529244657
0.341802797	0	0.541888814
0.30042053	0.056431288	0.570416333
0.334587471	0.057519962	0.575841257
0.324993254	0	0.552844788
0.274788533	0	0.511372992
0.291165	0.041079069	0.563295598
0.291029363	0	0.547858266
0.49156212	0.306378471	0
0.468988679	0.302043189	0.03490176
0.448622928	0.294188064	0
0.464116038	0.288868349	0
0.487608168	0.328546846	0.085609124
0.49611205	0.331695924	0.077716841
0.527232616	0.438803151	0
0.380602223	0.387770867	0
0.425482991	0.415524692	0.087074397
0.38265792	0.4366157	0
0.392540949	0.477036748	0
0.517419612	0.452994776	0
0.421210146	0.442846475	0.076272509
0.393334972	0.46993925	0.018474697
0.088199148	0.857092155	0.35855995
0.149238142	0.844604893	0.358413466
0.160353513	0.850250951	0.35351561
0.051229977	0.883581162	0.34700836
0.190242772	0.865592115	0.344327515
0.196005424	0.870275746	0.385807604
0.221982177	1	0.412683078
0.15184878	0.938980932	0.300033088
0.186088113	0.878977976	0.427832929
0.185454844	0.866031271	0.418391985
0.171933953	0.858817562	0.415684571
0.144968479	0.868348099	0.427952666
0.140109715	0.89148901	0.445988821
0	1	0.339824631
0	0.996106726	0.338986897
0.099461163	0.937902561	0.307413741
0.143415032	0.941253697	0.299716651
0.167962292	0.937889479	0.300721028
0.211045377	0.910030375	0.317589149
0.158679831	1	0.309433818
0.158945227	0.96058738	0.300902385
0	1	0.391984443
0	0.959058121	0.349886132
0.028533132	0.910256352	0.350273207
0.024497451	1	0.435399569
0.227942621	0.939575117	0.337863145
0.232176561	1	0.377516116
0.212056723	1	0.337927668
0.225419275	0.935772777	0.330927127
0.062357993	1	0.474212242
0.064730004	0.998457297	0.475109456
0.065031835	1	0.474978144
0.384287174	0.866803372	0.59400716
0.385668873	0.871214325	0.594878697
0.388857901	0.884364476	0.597232112
0.388176442	0.886582528	0.601680569
0.35424454	0.850589223	0.631558128
0.314291047	0.908484241	0.580379947
0.320006832	0.920373406	0.583253332
0.376999091	0.931770834	0.651965473
0.289109072	0.897584217	0.608431197
0.324654767	0.94370551	0.599000555
0.376096486	0.956339755	0.602159073
0.345019759	0.945465435	0.592726504
0.372480266	0.96123475	0.643468535
0.373709689	0.963359814	0.61966734
0.362360478	0.972252871	0.646081885
0.29952529	0.853083371	0.659196758
0.311365752	0.846610898	0.660766096
0.33306129	0.859034313	0.67212834
0.340709087	0.90065042	0.689147513
0.306574414	0.957608126	0.640466644
0.302285205	0.950830683	0.640414996
0.336773018	0.973933031	0.662997178
0.309690753	0.906081588	0.680365378
0.30960373	0.904637326	0.680475642
0.333973487	0.909808355	0.690168583
0.328985886	0.928695611	0.686158095
0.246321046	0.82033708	0.76533383
0.248200985	0.783829996	0.724317449
0.213753577	0.749936185	0.816719727
0.223266629	0.738850562	0.814227344
0.20148308	0.720472117	0.778427813
0.242051533	0.769256607	0.712527924
0.196173308	0.730964291	0.701294953
0.294356057	0.768834892	0.846621805
0.283039445	0.805285986	0.802881087
0.2946655	0.789680172	0.801744636
0.313672962	0.750473967	0.828768838
0.303660014	0.757233343	0.843840719
0.15439435	0.757059258	0.773421937
0.153805531	0.764293942	0.765748176
0.26599067	0.707737001	0.7452069
0.252448525	0.704071734	0.739039515
0.180598879	0.735611417	0.716703955
0.151372043	0.751546584	0.753479067
0.151645705	0.744167437	0.758877015
0.152891901	0.742354985	0.758208838
0.246899095	0.722293482	0.715288768
0.240499878	0.733183637	0.705932465
0.198653641	0.729952762	0.701351473
0.24053205	0.710626821	0.723088495
0.735511435	0.559291218	0.936283146
0.783688283	0.421253552	0.947175803
0.802139795	0.434361248	1
0.790372955	0.401056861	1
0.77925352	0.408608063	0.947302086
0.702135649	0.520056047	0.934742706
0.758631237	0.57236298	1
0.752562532	0.570734909	0.984604678
0.756177634	0.572229245	1
0.6676549	0.441693516	0.934835828
0.657916421	0.465192954	0.948623314
0.634812764	0.428544268	1
0.637514574	0.434707654	0.983614999
0.667933196	0.426953897	0.935519621
0.66946506	0.42506027	0.935754842
0.640789019	0.421675767	1
0	0.199500862	0.7097304
0	0.223014364	0.690020979
0.071886756	0.233847097	0.810447665
0.075311375	0.245764458	0.806627917
0	0.218649434	0.672239218
0	0.174192455	0.697608478
0.076269203	0.109389652	0.755973665
0.026492152	0.137204768	0.71094697
0.044667557	0.124572116	0.726201757
0.045802574	0.128864783	0.710043661
0.076373744	0.124004179	0.703852803
0.122095105	0.093954547	0.775711563
0.097148435	0.211162337	0.829194426
0.081507222	0.245824206	0.808839873
0.143245614	0.222041407	0.73156965
0.143747489	0.221036236	0.732073541
0.104830763	0.198988419	0.669393057
0.110312487	0.190355964	0.834659895
0.120871459	0.160841316	0.832900671
0.106047339	0.210805863	0.673979817
0.073695813	0.208955017	0.656161089
0.101863072	0.210035669	0.669512782
0.104344625	0.201091659	0.669171655
0.104476593	0.199139319	0.668905619
0.090546352	0.191595861	0.661125872
0.126665239	0.094736078	0.779695047
0.130730023	0.151723604	0.832113568
0.136800198	0.15815074	0.83218754
0.161347852	0.150458569	0.79900453
0.141777189	0.111632935	0.780770087
0.839826616	0.736385532	0
0.848893412	0.729375015	0.033022722
0.786559321	0.722599811	0.099402988
0.76913077	0.742806558	0
0.827848961	0.65777804	0.102659691
0.741021524	0.596622526	0
0.736197581	0.703685049	0
0.782626645	0.713878814	0.109242033
0.785059728	0.709041223	0.110127472
0.739508642	0.673953922	0.081797111
0.743870303	0.676836348	0.087382733
0.804858254	0.655407425	0.116362612
0.819168563	0.63889068	0.113661814
0.818883085	0.638559148	0.113541471
0.818600352	0.639238658	0.113868776
0.745594448	0.590897205	0.020300413
0.741425238	0.592152094	0.008393112
0.741679578	0.59159173	0.017898269
1	0.593752532	0.225576479
0.977678297	0.589575488	0.220519319
1	0.572676891	0.318157084
0.935210949	0.55721552	0.318139253
0.9422642	0.626666909	0.223580889
0.92073891	0.566080589	0.327083932
1	0.654965902	0.241097279
0.968632685	0.655502133	0.235615013
0.905473522	0.618947671	0.283313071
0.904788776	0.618297111	0.285044564
0.908426873	0.622780291	0.286080116
1	0.619278143	0.352009585
0.978315251	0.616852563	0.354000793
1	0.692274841	0.294746579
1	0.648917892	0.334705184
0.976516408	0.644503349	0.337905304
0.961184931	0.678650805	0.305867397
0.983611653	0.693402633	0.293101153
0.541438842	0.450686413	0.488536468
0.551868766	0.514065206	0.430622843
0.576138894	0.558614107	0.400353084
0.567205887	0.542374358	0.398591245
0.667294621	0.463211458	0.435601331
0.637033091	0.459371787	0.426248369
0.596608006	0.404814602	0.494252105
0.595642908	0.532208068	0.566652393
0.604049407	0.551149963	0.569133612
0.629478875	0.505479965	0.570962916
0.66960223	0.460382499	0.558731703
0.697074652	0.464565137	0.476164476
0.695247493	0.45427976	0.464563048
0.665993984	0.456676122	0.564183747
0.60032567	0.601783471	0.470874382
0.623082668	0.570815211	0.540310318
0.604433295	0.553003061	0.56773563
0.598660383	0.598686398	0.476264784
0.628156449	0.591402685	0.498380433
0.627100226	0.591996099	0.500539308
0.615208603	0.596933873	0.486210404
0.632508533	0.403769424	0.514468594
0.65109219	0.40620521	0.526638377
0.652540198	0.405882239	0.521358242
0.448307477	0.885957992	1
0.390436317	0.947831932	0.926235409
0.383382502	0.95154903	1
0.327528981	0.917160938	1
0.331377247	0.914354207	0.952629272
0.380047444	0.941182908	0.923922109
0.335490647	0.889014183	0.904104924
0.328156625	0.834905438	1
0.408581163	0.785271399	1
0.4391278	0.899673627	0.903890153
0.458346865	0.867786057	0.898980222
0.460181002	0.878032204	0.911944477
0.455406649	0.883017504	0.908439889
0.447007393	0.877582494	0.894292007
0.336265259	0.870385508	0.896275912
0.393376048	0.84146993	0.881601888
0.33583942	0.829675288	0.905392382
0.458133678	0.866772794	0.897884858
0.458097094	0.866750533	0.897824422
0.406771614	0.791294845	0.887710033
0.423675304	0.791203087	0.89227932
0.426346974	0.787753921	0.901462563
0.419055884	0.778407173	0.922614253
0.400662413	0.78959197	0.890335245
0.895176111	0.299501343	0.576549025
0.892459683	0.298090352	0.57802552
0.951966221	0.264967616	0.645300848
0.874582471	0.249564805	0.648790572
0.85689338	0.306666596	0.614446745
0.958021903	0.267787926	0.65109975
0.925988182	0.368380609	0.59320545
0.873340055	0.249687663	0.650238319
0.851447634	0.28061494	0.64719231
0.913157239	0.272819386	0.705616081
0.905269702	0.385544155	0.622108978
0.923856482	0.375568915	0.599604943
0.909039915	0.388427347	0.62909439
0.912654557	0.385740732	0.646459411
0.947114548	0.392655511	0.641050555
0.986380558	0.357634164	0.66019694
0.980844434	0.373909668	0.65045289
0.957950031	0.392607407	0.651030075
0.936767494	0.384884608	0.67260449
0.918635578	0.369345672	0.698579333
0.91052632	0.339840658	0.729162193
0.905986662	0.329635509	0.733929395
0.909302825	0.325673139	0.734844304
0.916066082	0.333426635	0.730611528
0.085865361	0.1875513	0.267055386
0.0772441	0.168175659	0.229710596
0.092757826	0.119641722	0.161401539
0.05716553	0.190491658	0.22503576
0.057823951	0.19798899	0.235231218
0.140339094	0.265725066	0.200665329
0.154018207	0.19553735	0.195013257
0.12240387	0.18717817	0.291296808
0.142439828	0.218305659	0.263785675
0.145842188	0.198179462	0.267040325
0.12880077	0.181997383	0.287229106
0.119569157	0.147596248	0.144587088
0.064123754	0.243849372	0.179602803
0.099057587	0.264518641	0.175397314
0.117024653	0.271783259	0.177617839
0.102699785	0.252345015	0.156792259
0.059778109	0.19615815	0.122920279
0.076166729	0.199991587	0.113513654
0.090009593	0.11245142	0.137214815
0.09455763	0.133664209	0.113982603
0.096048022	0.11832962	0.130925463
0.05988215	0.13687305	0.109369641
0.054021963	0.143000628	0.107118886
0.055341277	0.153521121	0.100893973
0.069275299	0.159602862	0.094563462
0.078869029	0.14531822	0.100654122
0.566113999	0.548994764	1
0.542337147	0.633046477	0.896871124
0.581671388	0.538599317	1
0.609841731	0.569439246	1
0.551861341	0.626942726	0.896477279
0.64121549	0.573093791	0.926770438
0.647832507	0.600301883	0.916428638
0.627500758	0.595123886	0.904777032
0.622953799	0.564715691	0.918752554
0.625612378	0.556643661	0.928277444
0.633992588	0.564921398	0.926138153
0.623559912	0.565632749	0.918294186
0.623248257	0.733117823	1
0.624228962	0.732181643	0.99750818
0.522471264	0.711865018	0.943034578
0.561236973	0.73342553	0.973269167
0.572089623	0.740418334	1
0.521621579	0.718806765	1
0.520733339	0.719948969	0.965379979
0.560026985	0.736086032	0.981054887
0.358866257	0.451250951	0.540838163
0.355692931	0.453932229	0.55615049
0.333373145	0.421892836	0.548633954
0.353933384	0.442215073	0.53475174
0.323739934	0.500190728	0.594269588
0.323583062	0.515753469	0.502041522
0.297834089	0.479715319	0.470679423
0.299951674	0.547292744	0.546335048
0.266570554	0.387666796	0.558856144
0.301530284	0.539701542	0.576425724
0.298987605	0.546302903	0.561860761
0.297038466	0.544648688	0.566097834
0.299581516	0.539823722	0.576587982
0.262512137	0.386299171	0.558696566
0.264100419	0.386805989	0.55944888
0.23456983	0.419741065	0.589469726
0.258687738	0.480982854	0.611716367
0.25503997	0.504732511	0.599868463
0.251179272	0.50665496	0.593294139
0.204776256	0.469838263	0.493466745
0.245171184	0.458865374	0.472012539
0.248428382	0.462553792	0.469298959
0.235765233	0.463720348	0.475239254
0.2448542	0.384093364	0.55389501
0.229191291	0.40284166	0.526926227
0.193362509	0.460266597	0.509274881
0.194155946	0.46084145	0.515259308
0.231817212	0.417603011	0.585683972
0.232920978	0.417918079	0.587341359
0.232968255	0.41518184	0.58450524
0.480773455	0.576479908	1
0.562118609	0.546232676	1
0.45899981	0.578167498	0.971382209
0.485373305	0.559521946	0.931912437
0.444979328	0.534598915	0.944140253
0.480360464	0.546612712	0.924578345
0.49088099	0.514549489	0.927575522
0.44753004	0.489380999	0.938606302
0.476061203	0.543784699	0.925721652
0.498887248	0.454462871	1
0.557949894	0.439879148	1
0.466520613	0.478072676	0.937094016
0.449294822	0.481742366	0.939445038
0.566210609	0.446518385	1
0.579738729	0.468574916	1
0.567264977	0.468021484	0.98836489
1	0.751225018	0.284782334
0.923719674	0.832700563	0.280675637
0.923478019	0.83114999	0.257560119
0.862739535	0.770625939	0.343800065
1	0.753367009	0.312142172
0.969039932	0.787698637	0.326607315
0.910012094	0.744257905	0.370751904
1	0.737479281	0.314559053
0.89355334	0.798060006	0.241464585
0.866261238	0.76966448	0.258726883
0.8800755	0.752740167	0.247734704
0.88807276	0.75022896	0.241896103
0.89406347	0.751652323	0.237760491
1	0.730807709	0.283053001
1	0.711559744	0.29521802
0.982937675	0.695713122	0.293088833
0.964462403	0.717540851	0.266143161
0.948280422	0.692068985	0.310063212
0.897159108	0.726485486	0.364793784
0.917521777	0.702646776	0.321398525
0.939695253	0.69370582	0.310422513
0.894537897	0.739259371	0.37581507
0.884288283	0.742351351	0.372645764
0.891319855	0.733480743	0.373331704
0.440584226	0.597527142	1
0.431070988	0.592408851	1
0.441330186	0.596034454	0.99675384
0.443996863	0.483045956	0.939663692
0.418559597	0.529666529	0.95611312
0.444173795	0.482518481	0.939717623
0.409488538	0.500399444	1
0.442572253	0.463935123	1
0.432883892	0.474763694	0.970585909
0.397556977	0.567639002	1
